排名,图像链接,影片名称,演员,上映事件,评分
57,https://p1.meituan.net/movie/4dddd98730274c3b1464ff0a0ad195e5233381.jpg@160w_220h_1e_1c,飞越疯人院,迪恩·R·布鲁克斯/阿伦佐·布朗/Lan Fendors,8.8
58,https://p0.meituan.net/movie/457a35fda360cb72090fa6dcbd1db3c1275333.jpg@160w_220h_1e_1c,怦然心动,Frankie Potochick/Quintin Hicks/Wallace Bridges,8.9
59,https://p0.meituan.net/movie/e71affe126eeb4f8bfcc738cbddeebc8288766.jpg@160w_220h_1e_1c,断背山,Tyson Wiebe/Jayson Therrien/Mary McBride,9.0
60,https://p1.meituan.net/movie/92198a6fc8c3f5d13aa1bdf203572c0f99438.jpg@160w_220h_1e_1c,美国往事,斯科特·科菲/克莱姆·卡塞塔/Richard Zobel,9.1
61,https://p1.meituan.net/movie/75c0d3eb584be030a01f2e26741a8f41251454.jpg@160w_220h_1e_1c,致命魔术,Jesse Wilde/Deanna Lynn Walsh/Inna Swann,8.8
62,https://p1.meituan.net/movie/0b507aa44c4dfbbcc91949b69b1b39a168922.jpg@160w_220h_1e_1c,鬼子来了,姜文/姜宏波/陈强,8.9
63,https://p0.meituan.net/movie/fcc17667b8343131101eeb4c67d90bf9150883.jpg@160w_220h_1e_1c,无敌破坏王,艾娃·阿卡雷斯/伊莎贝拉·阿塞尔斯/鲍伯·伯根,9.1
64,https://p0.meituan.net/movie/7b7d1f8aa36d7a15463ce6942708a1a7265296.jpg@160w_220h_1e_1c,美丽心灵,朗·霍华德/Victor Steinbach/Jesse Doran,8.8
65,https://p1.meituan.net/movie/96bb58f3e9d213fb0438987d16d27561379209.jpg@160w_220h_1e_1c,蝙蝠侠：黑暗骑士崛起,克里斯托弗·加吉/托马斯·阿拉纳/克莱尔·阿莉丝·朱利安,8.9
66,https://p0.meituan.net/movie/7ec873ba943f13e3c63789d899bd0e23256871.jpg@160w_220h_1e_1c,夜访吸血鬼,茵德拉·奥维/Jeanette Kontomitras/乔治·凯利,8.8
67,https://p1.meituan.net/movie/6d0510f326bf145dcf49a901fb949b77278838.jpg@160w_220h_1e_1c,倩女幽魂,徐锦江/蒋金/张国荣,9.2
68,https://p1.meituan.net/movie/68fa7db99e958c47d7aa07d015845a6f335154.jpg@160w_220h_1e_1c,哈利·波特与死亡圣器（下）,乔治·哈里斯/Ian Peck/本杰明·劳斯欧弗,9.0
69,https://p0.meituan.net/movie/2526f77c650bf7cf3d5ee2dccdeac332244951.jpg@160w_220h_1e_1c,本杰明·巴顿奇事,迈克尔·沃兹尼亚克/Brianna Womick/Autumn Withers,8.8
70,https://p1.meituan.net/movie/484171372de45945e8bbbcc97db57e09136701.jpg@160w_220h_1e_1c,钢琴家,Wanja·穆埃斯/Anthony Milner/约阿希姆·保罗·阿斯波克,8.8
71,https://p0.meituan.net/movie/7874ba1378033b0b491df0cc56c43d25221208.jpg@160w_220h_1e_1c,触不可及,Cyril Mendy/Christian Ameri/Grégoire Oestermann,9.1
72,https://p1.meituan.net/movie/4ad513be2e9419ec7d7d63ba8cc2b6cc134065.jpg@160w_220h_1e_1c,熔炉,金智英/Jang Kwang/Baek Seung-Hwan,8.8
73,https://p1.meituan.net/movie/7ed07b8ea8c0e0d0c7b685d20e3ec64e232004.jpg@160w_220h_1e_1c,初恋这件小事,阿查拉那·阿瑞亚卫考/Khachamach Promsaka Na Skolnakor/Pijittra Siriwetchapan,8.8
74,https://p1.meituan.net/movie/dc2246233a6f5ac1e34c7176b602c8ca174557.jpg@160w_220h_1e_1c,大话西游之大圣娶亲,朱茵/罗家英/吴孟达,8.8
75,https://p0.meituan.net/movie/9e9f12cfc1f54c973dda6c85bd3a139d334520.jpg@160w_220h_1e_1c,新龙门客栈,陈志辉/张山/张曼玉,8.8
76,https://p1.meituan.net/movie/8ad5a0f521fb15637dfdf9cab38d414453783.jpg@160w_220h_1e_1c,甜蜜蜜,米歇尔·加布里埃尔/孙亚莉/莱恩·伯迪克,9.2
